bangumi_id,year,title,old_type,new_type,bangumi_platform,has_tv_relation,classification_reason,bangumi_tags,vote_count,score_visible
425595,2024,金属口红,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 战斗 / 百合 / 科幻,2656,yes
467083,2024,人气温泉『异世界温泉』开拓记 ～40岁左右的温泉爱好者转世到了悠闲的温泉天堂～,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 小说改,868,yes
438187,2024,勇气爆发 Bang Bravern,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / 机战 / TV / 原创 / 战斗,3291,yes
474841,2024,小马宝莉：小马国大小事 第二季,web,web,5,yes,番组计划平台标注为 WEB,,1,no
455355,2024,月刊妄想科学,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 原创 / 战斗,365,yes
413635,2024,福星小子 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 恋爱 / 漫画改 / 日常,1511,yes
396595,2024,魔女与野兽,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗,1133,yes
441084,2024,小酒馆Basue,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 日常,846,yes
407697,2024,最弱的驯养师开启的捡垃圾的旅途。,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 日常 / 小说改,1787,yes
440878,2024,卡片战斗先导者 DivineZ,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,103,yes
403503,2024,王者天下 第五季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,348,yes
436745,2024,绽裂?!,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 奇幻 / 原创 / 战斗,1571,yes
469437,2024,明治击剑－1874－,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 历史 / 原创 / 战斗,46,yes
465694,2024,暗芝居 第十二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,107,yes
425129,2024,狩火之王 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 小说改,481,yes
488262,2024,放送室的奇装女孩,web,web,5,no,番组计划平台标注为 WEB,,4,no
446475,2024,怪兽 一百三情飞龙侍极,web,web,5,yes,番组计划平台标注为 WEB,奇幻 / 漫画改 / 战斗,302,yes
477185,2024,ちこまる,web,web,5,no,番组计划平台标注为 WEB,,2,no
456632,2024,宇宙巨人：革命,web,web,5,yes,番组计划平台标注为 WEB,,3,no
485962,2024,【ぶいすぽっ！】光るなら,web,web,5,no,番组计划平台标注为 WEB,,11,no
476536,2024,克隆高校 第二季,web,web,5,yes,番组计划平台标注为 WEB,,1,no
550509,2024,TAMAYA 「 I♡BRAND 」玉家質店 original animation cm,web,web,5,no,番组计划平台标注为 WEB,,4,no
478805,2024,本心,web,web,5,no,番组计划平台标注为 WEB,,6,no
456122,2024,老虎的学徒,web,web,5,no,番组计划平台标注为 WEB,,3,no
474913,2024,ちょろぴゅあ,web,web,5,no,番组计划平台标注为 WEB,,12,no
467784,2024,美妙宠物 光之美少女！,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 战斗 / 子供向 / 日常,381,yes
478096,2024,外星也难民 情人节特别篇,web,web,5,no,番组计划平台标注为 WEB,,11,no
383251,2024,忍者神威,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创 / 战斗,786,yes
478944,2024,史努比特辑：欢迎回家，富兰克林,web,web,5,yes,番组计划平台标注为 WEB,,2,no
480717,2024,ど根性ガエルやねん,web,web,5,yes,番组计划平台标注为 WEB,,1,no
481855,2024,ネコカブリーナ,web,web,5,no,番组计划平台标注为 WEB,短片,17,no
465773,2024,大欺诈师 razbliuto,web,web,5,yes,番组计划平台标注为 WEB,悬疑 / 原创,509,yes
484415,2024,明日之城,web,web,5,no,番组计划平台标注为 WEB,,0,no
478666,2024,科学猴×MBS 短篇动画大作战！,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 短片集,52,yes
482962,2024,パンダなりきりたいそう,web,web,5,no,番组计划平台标注为 WEB,,0,no
483776,2024,バイトル × ぼっち・ざ・ろっく！ コラボ動画,web,web,5,no,番组计划平台标注为 WEB,,41,yes
484217,2024,BRIDGE -My Little Friends-,web,web,5,no,番组计划平台标注为 WEB,,10,no
482829,2024,KICKS AND PUNK,web,web,5,no,番组计划平台标注为 WEB,,11,no
484212,2024,POP POP CITY,web,web,5,no,番组计划平台标注为 WEB,,11,no
484219,2024,转瞬即逝,web,web,5,no,番组计划平台标注为 WEB,原创,45,yes
456251,2024,偶像梦幻祭 追忆Selection『Checkmate』,web,web,5,yes,番组计划平台标注为 WEB,,15,no
449270,2024,声優と夜あそび ANIMATION「いくだもも！そびー」,web,web,5,no,番组计划平台标注为 WEB,短片,1,no
465348,2024,沙漠大冒险：剧集,web,web,5,no,番组计划平台标注为 WEB,冒险 / 奇幻 / 战斗 / 漫画改,190,yes
487057,2024,方舟,web,web,5,no,番组计划平台标注为 WEB,,5,no
579954,2024,卢卡与太阳之花,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 子供向,2,no
487096,2024,内心的蜘蛛：蜘蛛宇宙的故事,web,web,5,no,番组计划平台标注为 WEB,,26,no
487755,2024,デュエル・マスターズ Special Movie「導火」,web,web,5,no,番组计划平台标注为 WEB,,4,no
636046,2024,おじゃる丸 第27シリーズ,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
460503,2024,圣斗士星矢：黄道十二宫战士 战斗圣域 Part 2,web,web,5,yes,番组计划平台标注为 WEB,,24,no
473769,2024,忍者乱太郎 第32季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,5,no
404809,2024,末日列车去哪里？,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 原创 / 冒险,7908,yes
372010,2024,狼与香辛料 行商邂逅贤狼,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改,4301,yes
365952,2024,神渴望着游戏。,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改,983,yes
502500,2024,花样河童 第15季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
442176,2024,被称为废物的原英雄，被家里流放后随心所欲地活下去,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,762,yes
407133,2024,转生为第七王子，随心所欲的魔法学习之路,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗,4688,yes
485354,2024,YouTu喵 新作动画剧集,tv,tv,1,yes,番组计划用户标签标注为 TV,短片 / TV / 原创,5,no
461302,2024,あげおとティム,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,4,no
485361,2024,东金！编年史,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,9,no
382584,2024,刀剑乱舞 回 -虚传 燃烧的本能寺-,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,71,yes
484191,2024,小哥斯拉的逆袭 续篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,53,yes
405660,2024,调酒师 神之杯,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,1156,yes
444403,2024,怪人的沙拉碗,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 穿越 / 日常 / 小说改,6436,yes
455345,2024,怪物转生,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 穿越,1243,yes
405785,2024,摇曳露营△ 第三季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 日常,5335,yes
439850,2024,花野井同学和相思病,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改,362,yes
406251,2024,身为魔王的我娶了奴隶精灵为妻，该如何表白我的爱？,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 奇幻 / 小说改,2632,yes
426947,2024,防风少年,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 漫画改 / 战斗,1993,yes
425222,2024,偶像大师 闪耀色彩,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 音乐 / 游戏改,1149,yes
407573,2024,关于我转生变成史莱姆这档事 第三季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗,4297,yes
431767,2024,少女乐队的呐喊,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 音乐,24542,yes
441144,2024,怪兽上班 第二季,web,web,5,no,番组计划平台标注为 WEB,,3,no
467919,2024,星际庄的恋爱日记,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 恋爱 / 原创 / 日常,890,yes
391866,2024,极速星舞,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 原创 / 运动,552,yes
471926,2024,虹四动画 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / TV / 漫画改,855,yes
364522,2024,魔法科高校的劣等生 第三季,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 战斗 / 小说改,1403,yes
476412,2024,クマーバ,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,3,no
357960,2024,与妖为邻,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 日常,304,yes
461338,2024,乌鸦不择主,tv,tv,1,yes,番组计划用户标签标注为 TV,悬疑 / TV / 奇幻 / 剧情 / 小说改,926,yes
457945,2024,单间、光照尚好、附带天使。,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改 / 日常,1667,yes
425909,2024,夜晚的水母不会游泳,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / TV / 原创 / 音乐,10290,yes
529238,2024,屁屁侦探 第八季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,1,no
488960,2024,我的英雄学院 memories,tv,other,1,yes,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,TV / 漫画改,252,yes
444339,2024,杀手寓言,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 战斗 / 日常 / 剧情 / 青年向,1898,yes
480437,2024,涩谷♡八,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,16,no
433072,2024,蜻蛉高球,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 运动 / 漫画改 / 日常,573,yes
462608,2024,吸血鬼男子宿舍,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,148,yes
283643,2024,吹响吧！上低音号 第三季,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 音乐 / 小说改,11653,yes
411276,2024,夜樱家的大作战,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改 / 战斗,1910,yes
407234,2024,战队大失格,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 战斗,1910,yes
444557,2024,无职转生 第二季 ～到了异世界就拿出真本事～ 第2部分,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 奇幻 / 小说改,14832,yes
455835,2024,死神少爷与黑女仆 第三季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改,979,yes
468758,2024,秘密的偶像公主,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 子供向 / 少女向,123,yes
449562,2024,老夫老妻重返青春,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 奇幻 / 漫画改 / 日常,2469,yes
416777,2024,蔚蓝档案 动画版,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 战斗 / 日常 / 校园 / 游戏改,3095,yes
434144,2024,转生贵族凭鉴定技能扭转人生,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 小说改,2073,yes
472386,2024,进化先锋 改变世界,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,120,yes
459725,2024,从Lv2开始开挂的原勇者候补悠闲的异世界生活,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改,2534,yes
456619,2024,我回来了，欢迎回来,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / BL / 漫画改,179,yes
488201,2024,エネファーマー物語,web,web,5,no,番组计划平台标注为 WEB,,6,no
448478,2024,失忆投捕,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 运动 / 漫画改,6832,yes
425978,2024,女子竞轮！,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 运动,287,yes
410939,2024,无名记忆,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 奇幻 / 小说改,1469,yes
342667,2024,为美好的世界献上祝福！第三季,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 奇幻 / 小说改,13757,yes
411974,2024,声优广播的台前幕后,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / 校园 / TV / 日常 / 小说改 / 职场,2295,yes
414987,2024,怪异与少女与神隐,tv,tv,1,yes,番组计划用户标签标注为 TV,悬疑 / TV / 奇幻 / 漫画改,1859,yes
479921,2024,格斗实况,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 运动 / 漫画改 / 战斗,881,yes
389466,2024,约会大作战 第五季,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 恋爱 / 小说改,3490,yes
489485,2024,夜樱家的迷你作战,web,web,5,yes,番组计划平台标注为 WEB,,41,yes
488562,2024,好时光,web,web,5,no,番组计划平台标注为 WEB,,0,no
455981,2024,魔王学院的不适任者～史上最强的魔王始祖，转生就读子孙们的学校～ 第二季 第2部分,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 奇幻 / 小说改,1615,yes
471769,2024,影之诗F 方舟篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,119,yes
394623,2024,怪兽8号,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗 / 少年向,5620,yes
415166,2024,恋语轻唱,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / 校园 / TV / 漫画改,2229,yes
464563,2024,新世界之门,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 穿越 / 小说改,884,yes
444049,2024,黑执事 -寄宿学校篇-,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改,515,yes
442559,2024,格林童话变奏曲,web,web,5,no,番组计划平台标注为 WEB,悬疑 / 奇幻 / 原创 / 短片集,847,yes
493189,2024,末日列车去哪里？迷你动画,web,web,5,yes,番组计划平台标注为 WEB,原创,139,yes
481869,2024,ポンコツクエスト～魔王と派遣の魔物たち～シーズン8,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,0,no
473805,2024,雀魂 KANG!!,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,532,yes
503460,2024,奔奔车比拼,web,web,5,no,番组计划平台标注为 WEB,子供向,2,no
492259,2024,歌查德短篇动画 咔嚓动画 拿下富良洲高中七大不可思议吧！,web,web,5,no,番组计划平台标注为 WEB,,13,no
489577,2024,进入花园,web,web,5,no,番组计划平台标注为 WEB,奇幻 / 短片集,67,yes
457956,2024,时光巡逻队 第一季,web,web,5,yes,番组计划平台标注为 WEB,科幻 / 漫画改 / 冒险 / 穿越 / 历史,261,yes
425587,2024,我的英雄学院 第七季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,588,yes
488561,2024,星球大战：帝国传说,web,web,5,no,番组计划平台标注为 WEB,,21,no
484412,2024,鬼灭之刃 刀匠村篇 特別编集版,tv,other,1,yes,标题或番组计划普通标签标记为总集篇，按统一规则归入其他,TV / 漫画改,312,yes
495617,2024,大槌超神乐大锤,web,web,5,no,番组计划平台标注为 WEB,机战,11,no
493725,2024,圣战士丹拜因SIDE L,web,web,5,no,番组计划平台标注为 WEB,,30,yes
441939,2024,鬼灭之刃 柱训练篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗,7684,yes
495127,2024,「魔法少女ホロウィッチ！」アニメーションPV,web,web,5,no,番组计划平台标注为 WEB,短片,5,no
631846,2024,「再见菈菈」样片,web,web,5,no,番组计划平台标注为 WEB,,43,yes
496772,2024,ガールズフィスト!!!! GT,web,web,5,no,番组计划平台标注为 WEB,漫画改,5,no
496196,2024,Nulbarich and Sunny - Lucky,web,web,5,no,番组计划平台标注为 WEB,短片,34,yes
577891,2024,朱迪希猜谜秀,tv,tv,1,yes,番组计划平台为 TV,,0,no
491290,2024,饿狼传：孤狼之道,web,web,5,no,番组计划平台标注为 WEB,小说改 / 战斗 / 运动,45,yes
495562,2024,DDDD 恶魔的破坏,web,web,5,no,番组计划平台标注为 WEB,科幻 / 漫画改 / 日常 / 剧情,3468,yes
494838,2024,南方公园：肥胖的终结,web,web,5,yes,番组计划平台标注为 WEB,,14,no
495142,2024,Nyaaaanvy,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 游戏改,3,no
553353,2024,爱丽丝梦游仙境,web,web,5,yes,番组计划平台标注为 WEB,短片,4,no
494842,2024,青蛙与蟾蜍 第二季,web,web,5,no,番组计划平台标注为 WEB,,0,no
474905,2024,我们这一家NEXT,web,web,5,yes,番组计划平台标注为 WEB,,19,no
486096,2024,范马刃牙VS拳愿阿修罗,web,web,5,no,番组计划平台标注为 WEB,,236,yes
491923,2024,棉花糖女孩遇上闷骚男孩,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,9,no
497403,2024,史努比露营大冒险,web,web,5,no,番组计划平台标注为 WEB,,0,no
390863,2024,奥特曼：崛起,web,web,5,no,番组计划平台标注为 WEB,,55,yes
607388,2024,Page of Lambda,web,web,5,no,番组计划平台标注为 WEB,,2,no
441337,2024,死亡细胞：不朽,web,web,5,no,番组计划平台标注为 WEB,,22,no
500557,2024,Code Geass 夺还的罗赛,web,web,5,yes,番组计划平台标注为 WEB,原创 / 机战,771,yes
501866,2024,ラニーちゃんとたんじょうびやさん,web,web,5,no,番组计划平台标注为 WEB,,1,no
469400,2024,高尔夫物语 第一季,web,web,5,no,番组计划平台标注为 WEB,运动 / 漫画改,49,yes
501853,2024,冒险大陆 安利亚王国 传说的守护者篇,web,web,5,yes,番组计划平台标注为 WEB,,1,no
497641,2024,寻家,web,web,5,no,番组计划平台标注为 WEB,,2,no
427059,2024,大叔新人冒险者，被最强小队往死里锻炼后变无敌了,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 战斗 / 小说改,1499,yes
500678,2024,星际迷航：神童 第二季,web,web,5,yes,番组计划平台标注为 WEB,,5,no
470874,2024,腼腆英雄 东京夺还篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,353,yes
477204,2024,多数欠,tv,tv,1,yes,番组计划用户标签标注为 TV,悬疑 / TV / 奇幻 / 漫画改 / 战斗,501,yes
510272,2024,小天使广播（暂定名）,web,web,5,no,番组计划平台标注为 WEB,,13,no
482776,2024,我的妻子没有感情,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 漫画改,1476,yes
443428,2024,【我推的孩子】 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,悬疑 / TV / 漫画改 / 青年向 / 职场,12661,yes
424883,2024,不时轻声地以俄语遮羞的邻座艾莉同学,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改 / 恋爱 / 校园,13109,yes
475933,2024,魔王军最强的魔术师是人类,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 小说改,1165,yes
393037,2024,义妹生活,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 日常 / 小说改,11466,yes
476418,2024,依靠被嫌弃的【状态异常技能】而成为最强的我最终蹂躏一切,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 穿越 / 小说改,2558,yes
425988,2024,前辈是男孩子,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 校园 / 漫画改,3094,yes
442673,2024,女神咖啡厅 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,后宫 / TV / 恋爱 / 漫画改,972,yes
463389,2024,我要招架一切 逆向误解的世界最强梦想成为冒险者,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 战斗 / 小说改,2107,yes
467243,2024,拉面赤猫,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,528,yes
428823,2024,疑似后宫,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 恋爱 / 漫画改,3653,yes
443931,2024,黄昏光影,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / BL / 漫画改,224,yes
410346,2024,2.5次元的诱惑,tv,tv,1,yes,番组计划用户标签标注为 TV,喜剧 / 校园 / TV / 恋爱 / 漫画改 / 少年向,4676,yes
448613,2024,古连泰沙U,tv,tv,1,yes,番组计划用户标签标注为 TV,机战 / TV / 原创,353,yes
450586,2024,地下城里的人们,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 日常 / 漫画改,2545,yes
446618,2024,尼尔：自动人形 Ver1.1a 第2部分,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 战斗 / 游戏改,1477,yes
444046,2024,异世界自杀小队,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创 / 战斗 / 穿越 / 欧美,2373,yes
425890,2024,这个世界漏洞百出,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 冒险 / 穿越,1084,yes
472554,2024,从路人角色开始的探索英雄谭,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改,1156,yes
440879,2024,卡片战斗先导者 DivineZ 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,68,yes
486083,2024,四处贴上吧！小狗 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,4,no
478684,2024,天穗之咲稻姬,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 游戏改,1643,yes
474906,2024,小市民系列,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 推理 / 日常 / 小说改,7468,yes
424573,2024,擅长逃跑的殿下,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗 / 历史 / 少年向,6550,yes
475354,2024,物语系列 外传季&怪物季,web,web,5,yes,番组计划平台标注为 WEB,奇幻 / 小说改,6165,yes
485122,2024,现代误译,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,64,yes
500567,2024,直江想让你瘦下来。,web,web,5,yes,番组计划平台标注为 WEB,,24,no
475367,2024,精灵小姐瘦不了。,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 日常,617,yes
446175,2024,魔导具师妲莉亚永不妥协,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改,562,yes
497620,2024,0岁儿童开始冲刺的故事,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,106,yes
464561,2024,亦叶亦花,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 原创 / 运动 / 日常,2890,yes
349093,2024,妖精的尾巴 百年任务,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗 / 少年向,471,yes
467811,2024,异世界悠闲纪行 ～边养娃边当冒险者～,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改,506,yes
479477,2024,杖与剑的魔剑谭,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改 / 战斗,6097,yes
394996,2024,神之塔 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗,829,yes
416320,2024,身为VTuber的我因为忘记关台而成了传说,tv,tv,1,yes,番组计划用户标签标注为 TV,百合 / TV / 小说改,1864,yes
424853,2024,金肉人 完美超人始祖篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,99,yes
484761,2024,鹿乃子乃子乃子虎视眈眈,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 漫画改,7290,yes
477207,2024,深夜重拳,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 原创,7199,yes
490824,2024,哎咕岛消失的舔甜歌姬,tv,tv,1,yes,番组计划用户标签标注为 TV,悬疑 / TV / 奇幻 / 原创,3949,yes
391496,2024,异世界失格,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗 / 冒险 / 穿越,1817,yes
465884,2024,魔法少女与邪恶曾经敌对。,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 奇幻 / 漫画改 / 日常,5062,yes
351349,2024,你与我最后的战场，亦或是世界起始的圣战 第二季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 恋爱 / 战斗 / 小说改,884,yes
445722,2024,恋爱没法用双子除尽,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 小说改 / 恋爱 / 日常 / 校园,1298,yes
406247,2024,香肠聚会：食托邦,web,web,5,no,番组计划平台标注为 WEB,,16,no
408195,2024,再见，地球,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 战斗 / 小说改,355,yes
493926,2024,爆炸猫,web,web,5,no,番组计划平台标注为 WEB,,3,no
490781,2024,JOCHUM,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,1,no
446615,2024,为何我的世界被遗忘了？,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 小说改 / 战斗,1034,yes
397604,2024,亚托莉 -我挚爱的时光-,tv,tv,1,yes,番组计划用户标签标注为 TV,科幻 / TV / 游戏改,5625,yes
464376,2024,败犬女主太多了！,tv,tv,1,yes,番组计划用户标签标注为 TV,校园 / TV / 恋爱 / 小说改,28139,yes
498178,2024,暗芝居 第十三季,tv,tv,1,yes,番组计划用户标签标注为 TV,TV,92,yes
503976,2024,「深夜重拳」成员的solo企划,web,web,5,yes,番组计划平台标注为 WEB,原创,281,yes
502219,2024,杀手猴 第二季,web,web,5,yes,番组计划平台标注为 WEB,,5,no
609622,2024,【アイカツアカデミー！】アニメーションPV『満開！エリオント』,web,web,5,no,番组计划平台标注为 WEB,,1,no
488197,2024,战国妖狐 千魔混沌篇,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 奇幻 / 漫画改 / 战斗 / 冒险,543,yes
486676,2024,时光巡逻队 第二季,web,web,5,yes,番组计划平台标注为 WEB,冒险 / 历史 / 漫画改 / 科幻 / 穿越,115,yes
502183,2024,风筝人： 呜呼！,web,web,5,no,番组计划平台标注为 WEB,,0,no
503749,2024,喷气小英雄,web,web,5,no,番组计划平台标注为 WEB,,0,no
499038,2024,幽灵教授的恶女养成法则,tv,tv,1,yes,番组计划用户标签标注为 TV,TV / 漫画改,15,no
481662,2024,甜甜私房猫 吃饱啦暑假,web,web,5,yes,番组计划平台标注为 WEB,,6,no
605799,2024,カミゴロシ〜プロローグ〜,web,web,5,no,番组计划平台标注为 WEB,,1,no
510394,2024,异形：星期一,web,web,5,no,番组计划平台标注为 WEB,,8,no
503638,2024,龙王子 第六季,web,web,5,yes,番组计划平台标注为 WEB,,2,no
453140,2024,好想告诉你 第三季,web,web,5,yes,番组计划平台标注为 WEB,校园 / 恋爱 / 漫画改,728,yes
493815,2024,蝙蝠侠：披风斗士,web,web,5,no,番组计划平台标注为 WEB,,12,no
506873,2024,Fate/Grand Order 藤丸立香想不明白 第2季,web,web,5,yes,番组计划平台标注为 WEB,,289,yes
553355,2024,爱丽丝梦游仙境：镜中奇遇记,web,web,5,yes,番组计划平台标注为 WEB,短片,3,no
469401,2024,高尔夫物语 第二季,web,web,5,no,番组计划平台标注为 WEB,运动 / 漫画改,30,yes
448879,2024,德里科的托儿所,tv,tv,1,yes,番组计划用户标签标注为 TV,悬疑 / TV / 奇幻 / 原创 / 战斗,335,yes
